id,support_democrat,cong_district_region,occupation_code,gender_female,age,party,census_urbanpcnt,census_suburbanpcnt,census_ruralpcnt,census_collegepcnt,census_unemprate,census_medianincome,density_sq_km,on_email_list,avg_dem_performance,pet_owner,golf,hunting,random,likes_cheese,protestant,catholic,jewish,afam,latino,id_d,id_r,score_demo
8080,,3,3,1,39,2,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,52.4,0,0,0,4,0,1,0,0,0,0,0,1,0.52963507
8081,0,3,1,0,53,2,1,0,0,0.22689076,0.02706553,76308,2215.3391,0,50.2,0,1,1,8,0,0,0,0,0,0,0,0,0.43074533
8082,0,2,3,0,83,2,0,0.76954842,0.23045161,0.0516269,0.0590513,53456,15.856396,0,27.7,0,0,1,10,0,1,0,0,0,0,0,0,0.30175942
8083,1,3,3,0,49,1,1,0,0,0.10096154,0.04244898,44233,4164.6357,0,59.9,1,0,0,10,0,0,0,0,0,0,1,0,0.53283286
8084,,2,6,0,61,1,1,0,0,0.15196328,0.00645856,65231,804.43854,0,46.8,0,1,0,9,0,1,0,0,0,0,0,0,0.4649089
8085,,3,2,1,36,1,0.96010739,0,0.0398926,0.22123331,0.027894,64150,330.45126,0,59.6,0,0,0,1,0,0,0,0,0,0,0,0,0.53913379
8086,,2,7,0,59,2,1,0,0,0.10837439,0.02117061,36758,1010.8644,0,61.8,0,0,1,4,0,0,0,0,0,0,0,1,0.55183697
8087,,2,6,1,59,1,0.98681539,0,0.01318458,0.38356832,0.02389318,107255,558.45288,1,45.7,0,0,0,2,0,1,0,0,0,0,0,0,0.40327492
8088,1,2,7,0,52,2,1,0,0,0.14191729,0.06594724,39531,1696.7333,0,63.7,0,0,0,6,0,0,0,0,0,0,0,1,0.54359078
8089,,3,5,1,59,2,1,0,0,0.21806167,0.02992126,64741,1004.184,0,58.3,0,0,1,7,0,0,0,0,0,0,0,0,0.53920698
8090,1,1,5,0,78,1,1,0,0,0.16255319,0.01449275,38963,1452.7561,0,61.4,0,0,0,7,0,1,0,0,0,0,0,0,0.53728533
8091,1,3,4,1,49,1,1,0,0,0.16143277,0.06104129,62599,1500.0416,0,51.4,0,0,0,9,0,0,0,0,0,0,1,0,0.55090928
8092,1,1,3,1,34,2,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,60.2,0,0,0,9,0,0,0,0,0,0,0,0,0.45627645
8093,,2,6,0,85,2,0,0.5843094,0.4156906,0.09116107,0.06543019,36843,47.085079,0,43.8,0,0,0,9,0,0,1,0,0,0,0,0,0.34250963
8094,0,1,3,1,58,2,1,0,0,0.10018553,0.01737452,75891,344.54321,0,51.3,0,0,1,1,0,1,0,0,0,0,0,0,0.51251954
8095,,1,5,0,38,1,1,0,0,0.1112686,0.05218216,51071,3758.7422,1,60.4,0,0,0,5,0,1,0,0,0,0,0,0,0.51512301
8096,1,1,4,1,44,1,1,0,0,0.20052083,0.00828157,78404,3142.1438,1,53.8,1,0,1,6,0,0,0,0,0,0,1,0,0.50410891
8097,1,2,6,1,79,1,0,0.93880737,0.06119263,0.08861321,0.08716323,35380,183.65179,0,47.2,0,0,0,10,0,0,0,0,0,0,0,0,0.41961813
8098,0,1,1,1,54,1,1,0,0,0.14322747,0.05658784,69038,2781.0137,0,54.8,1,0,1,6,0,1,0,0,0,0,0,1,0.53144944
8099,0,3,2,0,32,2,1,0,0,0.22788605,0.03093923,65726,1009.4989,0,50.5,1,0,0,5,0,0,0,0,0,0,0,0,0.4677037
8100,0,3,1,1,81,1,1,0,0,0.32307693,0.0238806,108475,2383.2214,0,41.7,0,0,1,8,0,1,0,0,0,0,0,0,0.39928585
8101,,3,2,0,64,2,0.90640289,0,0.09359711,0.21622428,0.04329312,68665,248.82831,0,47.3,1,0,1,1,0,1,0,0,0,0,0,0,0.43121016
8102,,2,6,1,40,1,0,0,1,0.03205128,0.22580644,24412,0.84125304,0,51.7,0,0,0,1,0,0,0,0,0,0,1,0,0.46431866
8103,0,3,2,1,55,2,,,,,,0,0.12175216,0,48.1,1,0,0,4,0,1,0,0,0,0,0,0,
8104,,2,5,0,60,1,1,0,0,0.25638181,0.05519897,61033,326.46875,0,44.2,0,0,0,7,0,1,0,0,0,0,0,0,0.47192693
8105,0,3,3,1,30,2,0.93012744,0,0.06987259,0.15454261,0.04030028,77448,128.61081,0,48,0,0,1,3,0,0,1,0,0,0,0,0,0.49847028
8106,,1,4,1,77,2,1,0,0,0.08246528,0.08529048,49931,1968.5387,0,54.8,0,0,1,8,0,1,0,0,0,0,0,1,0.58362323
8107,,3,2,1,46,1,1,0,0,0.16580844,0.02181097,72005,1146.4271,0,43.3,0,1,1,1,0,0,0,0,0,0,0,0,0.52413988
8108,,3,2,1,60,1,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,1,44.5,0,0,0,5,0,0,0,0,0,0,0,0,0.38948897
8109,0,1,2,0,54,1,1,0,0,0.12964021,0.01398601,45444,4365.0728,0,59.9,0,1,0,1,0,0,0,0,0,0,0,0,0.5266394
8110,,3,0,1,63,1,0,1,0,0.15169811,0.03403756,62344,2379.7271,0,45.7,0,1,1,7,1,0,0,0,0,0,0,0,0.34593254
8111,,3,5,1,64,2,1,0,0,0.20549242,0.05729167,82788,968.08331,0,47.4,0,1,0,2,0,0,0,0,0,0,0,0,0.48465806
8112,,2,6,1,42,2,0.83159411,0,0.1684059,0.34122491,0.01959307,110069,8.5026903,0,35.2,0,0,1,4,0,0,0,0,0,0,0,0,0.37143406
8113,1,1,3,1,38,3,0.995354,0,0.00464602,0.14659776,0.03584447,60137,798.21008,1,53.7,0,0,1,2,0,1,0,0,0,0,0,0,0.56125659
8114,1,1,7,0,61,1,1,0,0,0.06458333,0.03373494,41667,2303.2937,0,53,0,0,1,10,0,1,0,0,0,0,0,0,0.53888708
8115,0,2,5,1,33,2,0.91388267,0,0.0861173,0.21953675,0.01011378,62198,69.459702,0,46,0,0,1,9,0,1,0,0,0,0,0,0,0.53644824
8116,1,1,3,1,55,1,1,0,0,0.13024283,0.03846154,52150,3335.0032,0,46.2,0,0,0,4,0,0,1,0,0,1,1,0,0.58143294
8117,1,3,5,0,32,2,1,0,0,0.06996466,0.04778761,42054,2778.1062,0,64.3,0,0,0,2,0,0,0,0,0,0,0,0,0.54561538
8118,1,2,4,1,39,2,1,0,0,0.13604061,0.00844391,60603,1657.7556,0,58.1,0,0,1,9,0,0,0,0,0,0,0,0,0.56133223
8119,0,2,2,1,63,2,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,44.6,0,0,0,9,0,0,0,0,0,0,0,0,0.38867012
8120,1,1,3,0,76,1,1,0,0,0.20367937,0.01520913,71750,1789.5272,0,47.9,0,0,1,5,0,1,0,0,0,0,0,0,0.43881312
8121,,3,9,0,37,5,1,0,0,0.2675862,0.06074297,56359,539.96185,0,51.6,0,0,0,9,0,0,0,0,0,0,0,0,0.49176308
8122,0,1,4,1,50,2,1,0,0,0.20052083,0.00828157,78404,3142.1438,0,53.8,0,0,0,6,0,1,0,0,0,0,0,1,0.50238657
8123,,3,9,1,59,1,1,0,0,0.15684713,0.04162331,51810,3653.4395,0,50.5,0,0,0,1,0,1,0,0,0,0,0,0,0.57996446
8124,,1,3,1,57,1,0.89912504,0,0.10087494,0.11487482,0.4246231,66875,203.62663,0,44.7,0,0,0,7,0,1,0,0,0,0,0,0,0.51415294
8125,0,3,1,0,67,2,1,0,0,0.16722091,0.04582651,58152,2367.1724,0,58,0,0,0,6,0,0,0,0,0,0,0,0,0.48302492
8126,1,3,3,1,30,5,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,52.2,0,0,0,8,0,0,0,0,0,0,0,0,0.53220886
8127,,3,2,0,71,2,1,0,0,0.08323831,0.08497724,65391,2030.0753,0,51.7,0,0,1,3,0,1,0,0,0,0,0,0,0.46431079
8128,0,3,2,1,31,2,1,0,0,0.16580844,0.02181097,72005,1146.4271,0,43.3,0,0,0,8,0,0,1,0,0,0,0,0,0.5284341
8129,1,2,1,1,73,1,1,0,0,0.03155819,0.02122016,56645,2108.1013,0,59.2,1,1,0,5,0,0,0,0,0,0,1,0,0.56834924
8130,0,3,2,0,74,2,0.96010739,0,0.0398926,0.22123331,0.027894,64150,330.45126,0,56.8,0,0,0,1,0,0,1,0,0,1,0,0,0.45249757
8131,1,1,8,0,47,1,1,0,0,0.0156658,0.12523365,46438,4469.3716,0,74.1,0,0,0,7,0,0,1,0,0,1,0,0,0.53041041
8132,,1,5,0,75,1,1,0,0,0.0992268,0.04043546,47232,2422.8965,0,61.3,0,0,1,2,0,1,0,0,0,0,0,0,0.51661176
8133,,3,2,0,59,5,1,0,0,0.05594901,0.0557656,46538,3414.2546,0,66.1,0,1,0,1,0,0,0,0,0,0,0,0,0.52528989
8134,0,3,2,1,71,1,1,0,0,0.08816706,0.03376623,80456,1090.4355,0,40.7,0,0,0,2,0,0,0,0,0,0,0,0,0.49569231
8135,0,1,7,0,52,2,1,0,0,0.09736309,0.07464608,51630,579.33923,0,57.5,0,0,0,9,0,0,0,0,0,0,0,0,0.50994289
8136,1,2,5,0,65,1,0,0.73636681,0.26363319,0.14207049,0.0810622,51010,105.89552,1,35.2,0,1,1,3,0,0,0,0,0,0,0,0,0.30826515
8137,0,1,3,0,60,2,0.89912504,0,0.10087494,0.11487482,0.4246231,66875,203.62663,0,40.4,1,0,1,4,0,1,0,0,0,0,0,0,0.43767011
8138,0,3,2,1,80,2,1,0,0,0.18207283,0.01340996,101537,852.70941,0,36.1,0,0,0,10,0,0,1,0,0,0,0,0,0.42651018
8139,0,3,2,0,54,1,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,47.4,1,0,0,3,0,1,0,0,0,0,0,0,0.3216114
8140,1,3,6,0,54,1,1,0,0,0.13541391,0.05086739,45915,3707.9072,1,62.1,0,0,0,7,0,0,1,0,0,0,0,0,0.52461863
8141,0,2,5,0,62,2,1,0,0,0.18090452,0.04306418,40090,952.91113,0,56.6,1,1,1,10,0,0,0,0,0,0,0,0,0.53734678
8142,0,1,3,1,76,2,1,0,0,0.08032787,0.02589396,40912,3118.7651,0,63.8,1,0,0,9,0,1,0,0,0,0,0,0,0.61028838
8143,,3,8,1,43,2,1,0,0,0.10177866,0.01987768,72578,331.58105,0,47.4,0,0,1,10,0,0,0,0,0,0,0,0,0.52653658
8144,1,2,1,1,74,1,1,0,0,0.18347107,0.03225806,56964,2995.1555,0,53.3,0,0,0,4,0,0,1,0,0,0,0,0,0.5595094
8145,0,1,7,1,46,5,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,55,0,0,0,4,0,0,1,0,0,1,0,0,0.45286003
8146,1,1,4,1,64,2,1,0,0,0.11307902,0.02463054,32460,5285.7188,1,63.7,0,0,0,1,0,0,0,0,0,0,0,0,0.63555634
8147,,2,6,0,62,1,0.99703401,0,0.00296597,0.29125249,0.02893518,61356,890.15509,1,54.4,0,0,0,8,0,1,0,0,0,0,0,0,0.46827394
8148,0,2,6,0,26,2,0,1,0,0.0419652,0.1046875,38594,1349.0496,0,51.7,0,0,1,5,0,1,0,0,0,0,0,1,0.35509953
8149,1,1,6,1,76,2,1,0,0,0.0954223,0.11096257,31650,3258.1213,0,68.1,1,0,0,10,0,0,0,0,0,0,0,0,0.63468587
8150,0,3,5,1,63,1,1,0,0,0.13608247,0.03928572,71719,689.17596,0,43.7,0,1,1,8,0,1,0,0,0,0,0,0,0.52145213
8151,,2,2,0,60,2,0,0,1,0.08944099,0,68214,2.9292941,0,39.1,0,0,1,3,0,0,0,0,0,0,0,0,0.27027008
8152,1,2,6,1,52,2,0,0.41196293,0.58803707,0.31501058,0.01727116,96070,71.191086,0,51.8,0,0,0,4,0,0,0,0,0,0,0,0,0.25785202
8153,,2,6,1,35,2,0.63669628,0,0.36330372,0.25249642,0.02311111,64077,30.256556,0,52,0,0,1,1,0,0,1,0,0,0,0,0,0.47101346
8154,0,2,3,1,57,2,0,0.76954842,0.23045161,0.0516269,0.0590513,53456,15.856396,0,29.4,0,0,1,2,0,1,0,0,0,0,0,0,0.37630236
8155,0,3,2,1,42,2,1,0,0,0.16580844,0.02181097,72005,1146.4271,0,43.3,0,0,0,10,0,1,0,0,0,0,0,0,0.52528536
8156,,1,1,0,58,2,1,0,0,0.14390896,0.04637097,57853,1583.1747,0,52.1,0,1,0,4,0,0,0,0,0,0,0,0,0.48766157
8157,1,2,9,1,75,1,0,1,0,0.14065181,0.07596372,38323,1975.1498,0,42.9,0,0,1,9,0,0,0,0,0,0,0,1,0.40980408
8158,,1,7,1,66,1,1,0,0,0.0982469,0.03829604,55469,1641.8254,0,63.6,0,0,0,10,0,0,0,0,0,0,0,0,0.570297
8159,1,1,7,1,40,1,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,57.2,0,0,0,10,0,0,0,0,0,0,1,0,0.4545677
8160,1,2,9,1,65,1,0,1,0,0.14065181,0.07596372,38323,1975.1498,0,42.9,0,0,0,2,0,0,0,0,0,0,0,0,0.41258428
8161,0,3,0,0,41,2,0,0,1,0.07714701,0.0610998,45893,0.33121732,0,56.1,0,0,1,8,0,1,0,0,0,0,0,1,0.33046058
8162,0,3,3,1,24,2,1,0,0,0.08502772,0.07005758,48277,2401.6929,0,50.5,0,1,1,5,0,1,0,0,0,0,0,0,0.60305434
8163,0,2,3,0,53,2,0,0,1,0.13735047,0.04720812,65367,5.7551379,0,27.8,0,0,0,4,0,1,0,0,0,0,0,1,0.27632177
8164,1,3,4,0,80,1,1,0,0,0.10103627,0.06717364,62429,1784.5526,0,55.4,1,1,1,5,0,1,0,0,0,0,0,0,0.46976364
8165,0,3,0,1,53,2,1,0,0,0.1664,0.04628262,60329,3334.4209,0,55.3,0,0,0,10,0,1,0,0,0,0,0,1,0.55632228
8166,0,2,4,0,60,2,1,0,0,0.16575716,0.04901961,56932,2426.5159,0,55.7,0,0,1,8,0,0,0,0,0,0,0,0,0.48869663
8167,0,1,9,1,60,2,1,0,0,0.1086351,0.04263566,26335,854.82306,0,52.1,0,0,1,2,0,0,0,0,0,0,0,0,0.65332818
8168,1,2,2,0,52,1,1,0,0,0.14956522,0.07340324,44342,3731.2751,1,52.7,0,0,0,1,0,1,0,0,0,0,0,0,0.52893203
8169,1,2,2,1,72,1,0.16709845,0,0.83290154,0.07322326,0.04985479,50625,2.4796009,0,50,0,0,0,6,0,0,1,0,0,0,0,0,0.41241351
8170,0,1,9,1,37,2,1,0,0,0.08833522,0.09018987,55500,4240.02,0,60.6,1,0,0,8,0,0,1,0,0,1,0,0,0.57837272
8171,0,2,6,0,43,2,0,0.72258592,0.27741408,0.0962963,0.05106383,59931,73.071892,0,45.2,0,0,1,3,0,0,0,0,0,0,0,0,0.29346627
8172,1,1,9,1,73,2,1,0,0,0.1086351,0.04263566,26335,854.82306,0,52.1,0,0,0,6,0,0,0,0,0,0,0,0,0.64993948
8173,1,2,2,1,69,1,0.87824243,0,0.12175754,0.124533,0.02298288,65083,254.5546,1,46.5,0,0,0,10,0,0,0,0,0,0,1,0,0.51487005
8174,1,2,8,1,47,2,0,1,0,0.093359,0.0864745,27768,468.15472,0,36.3,0,0,0,6,0,0,1,0,0,1,0,0,0.45063001
8175,0,2,5,1,82,2,0.56073004,0,0.43926999,0.36229205,0.01234568,78604,243.884,0,42.9,0,1,0,9,0,0,0,0,0,0,0,0,0.39473686
8176,,3,2,1,38,1,0.9029218,0,0.09707823,0.1105559,0.05037313,57316,94.149086,0,54,0,0,0,10,0,1,0,0,0,0,0,0,0.55222541
8177,,2,3,1,31,2,0,0.75343776,0.24656226,0.05382866,0.03715499,35341,0.6028164,0,30.4,0,0,0,8,0,1,0,0,0,0,0,1,0.43538231
8178,1,3,4,1,74,1,1,0,0,0.15411931,0.10402685,40769,1543.619,1,52.6,1,1,1,7,0,0,0,0,0,0,0,0,0.60701865
8179,1,1,2,1,63,1,1,0,0,0.18062201,0.01116427,51118,2112.6724,0,56.1,0,1,0,6,0,1,0,0,0,0,0,0,0.57995164
8180,0,3,0,0,62,2,1,0,0,0.11911514,0.03820817,37794,2484.7239,0,59.6,0,0,0,2,0,1,0,0,0,0,0,0,0.54724872
8181,,3,4,0,44,2,1,0,0,0.13630574,0.01488095,58819,4178.2109,0,53.4,0,0,0,6,0,0,1,0,0,0,0,0,0.48948213
8182,,2,0,1,71,1,0.90063608,0,0.09936389,0.06637168,0.05046055,47355,236.04401,0,54.9,0,0,0,9,0,0,0,0,0,0,0,0,0.57372612
8183,0,2,0,1,66,2,1,0,0,0.14376321,0.00642398,66944,451.31512,0,46.4,0,0,0,4,0,0,0,0,0,0,0,0,0.53463888
8184,1,3,6,1,55,1,1,0,0,0.13541391,0.05086739,45915,3707.9072,1,59.7,0,0,0,3,0,1,0,0,0,0,0,0,0.59897864
8185,,2,1,1,68,2,1,0,0,0.19079685,0.04219949,68313,1669.4229,0,53.5,0,0,1,10,0,1,0,0,0,0,0,1,0.52733254
8186,1,1,2,0,78,1,1,0,0,0.09599254,0.14885496,47500,1837.6969,0,54.7,0,0,1,4,0,0,0,0,0,0,0,0,0.51412994
8187,1,2,2,0,63,1,0.91507995,0,0.08492003,0.16202091,0.02816901,83376,288.57916,0,38.2,0,0,1,1,0,0,0,0,0,0,0,0,0.39369875
8188,0,3,1,1,57,2,1,0,0,0.22396576,0.04761905,77746,1261.6318,0,48.8,0,0,0,9,0,0,0,0,0,0,0,0,0.50079048
8189,1,2,2,1,94,2,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,44.6,1,1,0,5,0,0,0,0,0,0,0,0,0.38024631
8190,0,3,9,1,42,1,0.80969954,0,0.19030048,0.19417475,0.01022727,89497,117.30749,0,50.6,0,0,1,5,0,0,0,0,1,0,0,0,0.72302151
8191,0,3,2,0,66,2,0.90640289,0,0.09359711,0.21622428,0.04329312,68665,248.82831,0,35.5,0,0,0,9,0,1,0,0,0,0,0,0,0.43064696
8192,0,3,9,0,69,2,1,0,0,0.17423616,0.06238185,42717,5477.7573,0,59,0,0,0,8,0,0,0,0,0,0,0,0,0.52773827
8193,1,3,0,1,53,5,0,0.82820231,0.17179769,0.17514125,0.06366822,63594,92.795303,0,50.3,1,0,1,10,0,0,0,0,0,0,0,0,0.34386107
8194,,2,2,0,41,1,1,0,0,0.26304349,0.03116883,65000,408.29645,1,48.3,0,0,0,9,0,0,0,0,0,0,0,0,0.46551236
8195,1,2,0,1,53,1,0,0,1,0.08757397,0.07267442,49297,20.399015,1,44.7,0,1,1,3,1,0,0,0,0,0,1,0,0.38721666
8196,1,2,7,1,87,1,1,0,0,0.22812192,0.03278688,54231,2301.4675,0,56.8,1,1,0,1,0,0,1,0,0,0,0,0,0.56160659
8197,1,2,8,0,43,2,0.04113754,0.5907709,0.36809158,0.07331137,0.05084164,44583,72.783394,0,44,0,0,1,6,0,1,0,0,0,0,0,0,0.34130144
8198,0,1,3,0,61,2,0.80747765,0,0.19252232,0.21702838,0.03313253,71139,70.902016,0,49.8,0,0,0,1,0,0,0,0,0,0,0,0,0.40495265
8199,,1,7,1,37,1,1,0,0,0.15491185,0.05734767,69875,1462.7321,0,53.3,0,0,0,9,0,1,0,0,0,0,0,0,0.53324163
8200,,3,1,0,48,2,1,0,0,0.1130761,0.04901961,65000,1323.6771,0,49.4,0,0,0,10,0,1,0,0,0,0,0,0,0.47087205
8201,0,1,4,0,28,5,1,0,0,0.05389221,0.16438356,36000,3834.5474,0,64,0,1,1,1,0,0,0,0,0,0,0,0,0.56425291
8202,1,1,3,0,47,1,0.995354,0,0.00464602,0.14659776,0.03584447,60137,798.21008,0,52.4,1,0,1,10,0,0,0,0,0,0,0,0,0.48303735
8203,1,2,5,0,80,2,1,0,0,0.25638181,0.05519897,61033,326.46875,0,44.2,0,0,1,4,0,0,0,0,0,0,0,0,0.46620747
8204,1,3,8,0,25,1,1,0,0,0.09597524,0,81039,390.67075,0,73.9,0,0,0,1,0,0,0,0,0,0,0,0,0.43156266
8205,0,2,3,1,52,2,0,0,1,0.07799767,0.04936306,39125,0.18525459,0,30.4,0,0,1,4,0,1,0,0,0,0,0,0,0.4171963
8206,,3,8,0,65,2,1,0,0,0.06707946,0.07088964,0,0.02059106,0,57.3,0,0,0,2,0,0,0,0,0,0,0,0,0.65571427
8207,,1,4,1,33,1,1,0,0,0.16666667,0.04911181,44219,2436.5688,0,59.5,0,0,0,9,0,0,0,0,0,0,0,0,0.60835028
8208,0,3,4,1,62,1,1,0,0,0.25346312,0.03633061,78204,3455.0278,0,51.1,0,1,1,3,0,0,0,0,0,0,0,0,0.49661261
8209,1,2,4,0,48,1,1,0,0,0.26608187,0.10246914,30368,3344.5925,0,70.7,0,0,1,6,0,0,0,0,0,0,0,0,0.5650959
8210,0,1,1,1,82,2,1,0,0,0.07175473,0.06554756,31681,5493.7441,0,63.3,0,1,0,1,0,0,0,0,0,0,0,0,0.63449335
8211,0,2,3,0,56,2,0,1,0,0.13662457,0.04185351,41875,318.02585,0,31.2,1,0,1,4,0,1,0,0,0,0,0,0,0.33472538
8212,0,3,1,1,49,2,1,0,0,0.16722091,0.04582651,58152,2367.1724,0,58,0,1,1,8,0,0,0,0,0,0,0,1,0.56378758
8213,,2,6,0,82,1,0.63669628,0,0.36330372,0.25249642,0.02311111,64077,30.256556,0,46.6,1,0,0,5,0,0,0,0,1,0,0,0,0.68040413
8214,1,1,7,1,43,1,1,0,0,0.07919622,0.04825737,64091,2109.2698,0,68.4,0,1,0,5,0,0,0,0,1,0,1,0,0.80845982
8215,1,1,6,0,53,5,1,0,0,0.02315227,0.38497111,17194,2014.0239,0,80.6,0,0,0,1,0,0,1,0,0,0,0,0,0.61092722
8216,0,3,4,0,76,2,1,0,0,0.25346312,0.03633061,78204,3455.0278,1,51.1,0,1,1,9,0,0,0,0,0,0,0,0,0.41740599
8217,,2,6,0,56,2,0,0,1,0.19512194,0.03836634,68352,47.520954,0,45,1,0,0,4,0,1,0,0,0,0,0,0,0.2663945
8218,0,3,3,0,46,4,1,0,0,0.08736718,0.01453488,64141,662.87585,0,52.6,0,0,1,4,0,0,0,0,0,0,0,0,0.47559291
8219,,2,0,0,57,1,1,0,0,0.01943199,0.1411043,32250,1571.5666,0,60,0,0,1,6,0,0,0,0,0,0,0,0,0.56892562
8220,,3,8,1,90,2,1,0,0,0.10909091,0,52096,391.98309,0,56.4,0,0,1,1,0,1,0,0,0,0,0,0,0.57316506
8221,1,1,3,1,56,1,0.97949529,0,0.02050473,0.15873016,0.04984424,76572,138.60823,0,37,0,0,1,1,0,1,0,0,0,0,0,0,0.50356787
8222,1,1,3,0,70,1,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,48,0,0,1,2,0,0,0,0,0,0,1,0,0.44504219
8223,1,3,3,0,72,1,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,1,55,0,1,1,1,0,1,0,0,0,0,1,0,0.44447506
8224,0,2,7,1,82,2,1,0,0,0.3533237,0.04228122,79606,887.96619,0,57.1,0,0,0,5,0,0,0,0,0,0,0,0,0.48163229
8225,,3,6,0,81,1,1,0,0,0.13541391,0.05086739,45915,3707.9072,0,62.1,0,0,0,10,0,0,0,0,0,0,0,0,0.51688117
8226,0,2,5,0,40,2,0.55473554,0,0.44526446,0.2388535,0.02982107,85000,73.336189,0,43.6,0,0,1,4,0,1,0,0,0,0,0,0,0.32306305
8227,,3,4,0,62,1,1,0,0,0.17802504,0.05371901,103392,741.50647,1,36.3,0,0,0,2,0,0,0,1,0,0,0,0,0.4759146
8228,,1,4,1,75,1,1,0,0,0.15006553,0.03739003,35490,5925.2832,0,61.2,0,0,0,6,0,1,0,0,0,0,0,0,0.62236399
8229,1,2,4,1,76,2,1,0,0,0.08551484,0.07142857,35417,427.1467,0,53.8,0,0,1,5,0,0,1,0,0,0,0,0,0.62505859
8230,1,1,9,0,58,1,1,0,0,0.07470651,0.04755245,46000,2235.6709,0,59.4,0,0,0,3,0,0,0,0,0,0,1,0,0.5263018
8231,1,1,7,1,64,1,1,0,0,0.02529816,0.1283208,33254,639.69995,0,80.2,0,0,0,7,0,0,0,0,0,0,1,0,0.63659084
8232,1,2,2,0,70,1,0.87824243,0,0.12175754,0.124533,0.02298288,65083,254.5546,0,59.4,0,0,0,10,0,0,0,0,1,0,0,0,0.72790623
8233,,3,1,1,42,5,1,0,0,0.1130761,0.04901961,65000,1323.6771,0,50.2,0,0,0,4,0,0,0,0,0,0,0,0,0.54836112
8234,1,3,7,1,70,1,1,0,0,0.16287094,0.01990446,57788,3760.7446,0,56.5,0,0,0,2,0,0,1,0,0,0,1,0,0.55936372
8235,1,2,9,1,62,1,0,1,0,0.12436116,0.04761905,50822,410.78076,1,40.3,0,0,1,1,1,1,0,0,0,0,0,0,0.37895888
8236,1,3,3,1,86,1,1,0,0,0.10131712,0,35625,1482.1672,0,58.3,0,0,0,10,0,0,0,0,0,0,0,0,0.62164772
8237,0,3,6,0,47,2,1,0,0,0.16547619,0.04043546,71607,1316.8835,0,51.7,0,0,1,9,0,1,0,0,0,0,0,0,0.44912526
8238,0,3,8,1,46,2,1,0,0,0.10177866,0.01987768,72578,331.58105,0,47.4,0,0,1,5,0,0,0,0,0,0,0,0,0.52567774
8239,1,2,2,0,84,1,0.94837856,0,0.05162145,0.07142857,0.06489493,31686,228.26068,0,46.7,1,1,1,1,0,1,0,0,0,0,0,0,0.55046815
8240,,1,3,0,61,2,0.995354,0,0.00464602,0.14659776,0.03584447,60137,798.21008,0,53.7,0,0,0,6,0,0,0,0,0,0,0,0,0.47902414
8241,0,1,5,0,76,2,1,0,0,0.08173691,0.08233276,30913,3291.6731,0,63.3,0,0,0,6,0,0,0,0,0,0,0,0,0.56491244
8242,,2,1,1,88,1,1,0,0,0.12522361,0.03791469,40089,2289.5493,0,62.3,0,0,0,2,0,0,0,0,0,0,0,0,0.60707515
8243,0,3,8,0,64,2,1,0,0,0.07771868,0.07612613,39721,3519.6409,0,64.3,0,0,0,2,0,1,0,0,0,0,0,0,0.54272908
8244,0,2,9,1,71,2,0,0,1,0.05142857,0.03048781,42500,1.5972974,0,32.7,0,0,1,2,0,0,0,0,0,0,0,0,0.4036811
8245,,2,7,0,55,2,1,0,0,0.23471883,0.01169591,59327,1991.2208,0,59.5,1,0,1,9,0,0,0,0,0,0,0,0,0.47989726
8246,0,1,7,0,71,1,1,0,0,0.09736309,0.07464608,51630,579.33923,1,57.6,1,0,1,5,0,0,0,0,0,0,0,0,0.50448966
8247,0,2,2,1,61,2,0.16709845,0,0.83290154,0.07322326,0.04985479,50625,2.4796009,0,50,1,0,1,10,0,1,0,0,0,0,0,0,0.41547778
8248,0,2,3,0,63,5,0,0,1,0.13735047,0.04720812,65367,5.7551379,0,30.4,0,1,1,1,0,1,0,0,0,0,0,0,0.27403143
8249,,1,9,0,36,2,1,0,0,0.00999092,0.10882353,22300,4030.8345,0,68.9,0,0,0,5,0,0,1,0,0,1,1,0,0.60416085
8250,,2,6,1,69,1,0,0,1,0.09827358,0.06318682,31250,0.12468752,1,33.1,0,0,0,7,0,1,0,0,0,0,0,0,0.4341644
8251,0,2,2,1,65,2,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,44.5,1,1,0,7,0,0,1,0,0,0,0,0,0.38812459
8252,1,1,1,0,56,5,1,0,0,0.04553734,0.10660981,51058,3595.5496,1,56.1,0,0,1,8,0,1,0,0,0,0,0,0,0.51280999
8253,,3,0,0,62,2,0,0.71991402,0.28008595,0.07607699,0.06837607,31607,41.879028,0,48.5,0,0,0,7,0,0,0,0,0,0,0,0,0.36340761
